,first_downs,fourth_down_attempts,fourth_down_conversions,fumbles,fumbles_lost,interceptions,net_pass_yards,pass_attempts,pass_completions,pass_touchdowns,pass_yards,penalties,points,rush_attempts,rush_touchdowns,rush_yards,third_down_attempts,third_down_conversions,time_of_possession,times_sacked,total_yards,turnovers,yards_from_penalties,yards_lost_from_sacks,win,tie,loss
197412010chi,-0.7144524634592845,,,-0.9268223724808612,-0.748589424383526,-0.43142558637593204,-0.4517060537780338,-0.9568994215768135,-0.6568655851895648,-0.26803068254839635,-0.6587329750187814,-1.2761907434358433,-0.38064333147510276,-0.6851408769799644,-0.2722850321449839,-0.5859980708406157,,,,-1.124193188389189,-0.5883060665121502,-0.7321586588605037,-0.9769754527381888,-1.4799798077161956,0.0,0.0,1.0
197412080nyg,-0.9429480484904272,,,-0.6927381425248537,-0.6483140375997364,-0.25377561222785117,-0.6638384851580893,-1.1955611131412278,-1.1675836853908597,-0.4780434429941767,-0.8274221963372266,-1.047716106769479,-0.7276584786372987,-0.6514076426340341,-0.42952619127314684,-0.6223191134183016,,,,-1.3769637176166927,-0.741201427160026,-0.547338262109726,-1.0660062028319954,-1.2380134882068425,0.0,0.0,1.0
197412150crd,-1.0126482932612002,,,-0.542203976183913,-0.4180112261952084,0.34750122335026773,-0.7904010662773888,-0.8115354909013881,-0.7044117278513027,-0.8334496529793434,-0.8230011377798676,-1.0672259381291331,-0.9847733286072158,-0.9197165988932027,-0.4960512970581389,-1.0642503838541884,,,,-0.32512934467737614,-1.0494996561619867,0.01701298281823475,-0.8707398860221268,-0.3938085525951797,0.0,0.0,1.0
197409220chi,1.1765454816260346,,,1.2642060199073712,2.3456225106591266,3.8987925334835336,1.3779361668749464,1.7955350049078684,1.2812441283948353,1.8320969219094074,1.1923699845818538,-0.1946043900427777,0.2612447904777672,0.3628382700336023,-1.2943525664780429,1.151739272095257,,,,-1.415052427500289,1.4661973636042631,4.137457012051296,0.11745132890275012,-0.9280977228078766,1.0,0.0,0.0
197409290buf,-0.7617274120864175,,,-0.2807498978022798,-0.9634652532059325,0.9675679600402033,0.06961454518387493,-0.49620410712255436,-0.6201986446622925,-0.8630668371447742,-0.10900018076641543,-0.3329468305930535,-0.5694339555788881,-0.7256207581950807,0.002886996329301177,-0.8190515284215151,,,,-1.872116946103446,-0.3790465657265825,0.15980064719759823,-0.7163976475855843,-1.1742073012129377,0.0,0.0,1.0
197410070mia,-1.218718582148703,,,0.23423540810093713,-0.17558721419044224,-0.009506897774240354,-0.7969361393128088,-0.8297436023006908,-1.2155999170337164,-0.7347257057612415,-0.988896096979809,0.08208049105777399,-1.1232197862833249,-0.7421125616530908,-1.5826280248796751,-0.8658513099641297,,,,-1.5674072670346746,-0.9511527621566701,-0.10537644379264831,-0.22129981779563584,-1.4567775579002302,0.0,0.0,1.0
197410130nyj,-1.1872019497306143,,,0.33723246928158057,-0.2543750180919913,0.6011648883597869,-0.518705404829805,-0.5123431149537545,-0.8506765565480049,-1.2480902312953714,-0.6016324200149716,-0.6096317116936052,-1.4594468977824473,-1.121424041187329,-1.510559160279267,-1.2766493923937472,,,,-0.7294556495955534,-0.987413014043084,0.2923891926927215,-1.218009922504348,-0.6683153900469787,0.0,0.0,1.0
197410200nyj,-0.8468223196152569,,,-1.0841269750112983,-1.0580106178877913,0.08820058800720382,-0.4435193895572985,-1.1740424360329613,-1.3462040671022864,-0.0160153700134599,-0.6599272349927177,-0.47128927114332936,-0.2964966533031299,-0.7750961685691117,-0.42952619127314684,-0.6432923488503622,,,,-1.7807040423828147,-0.6127237445501396,-0.5296597893770429,-0.7737247647191574,-1.540637117949362,0.0,0.0,1.0
197410270nyj,-1.3290267956120134,,,-0.07475577544099295,-0.8058896454028345,0.356896173906176,-0.7742812194566862,-0.7113908782052231,-0.7738505859194341,-0.6063845743777091,-0.738474708695126,-0.37906097744314554,-0.8858830016957092,-1.4347683068895256,-0.7178016496747789,-1.1622499264006891,,,,-0.19621371122520362,-1.0899265656725756,-0.19376880745606376,-0.8249717330658364,0.06545576038292586,0.0,0.0,1.0
197411030nyj,-0.8495237452510929,,,-0.9428738625349875,-1.1660624632384873,0.13007522477067998,-0.8758238066689494,-0.971152051869302,-1.1881620703806552,-0.2580300749081211,-0.9728660003058479,-1.0246590333444328,-0.7304839165490559,-0.796299915872268,-0.9237126913902304,-0.47956739881873905,,,,-0.9579879088971319,-0.8015072781809933,-0.559965742633071,-1.073761494652013,-0.8421546954283313,0.0,0.0,1.0
197411100nyg,0.6328835724140053,,,0.028241285739650363,-0.13619331223966777,1.5171725675608279,0.820412748540683,0.9805151094322603,0.6618347402019831,0.7732825879952646,0.8639484917494831,0.946720744496998,0.44666415343684207,0.28244072817580185,-0.10521630057131083,0.4055427552769014,,,,0.1846733876107605,0.728234089101134,1.0216261929158996,0.3063702376383884,0.47335959866538824,1.0,0.0,0.0
197411170nwe,0.47267402428872113,,,0.7148883602772728,-0.28063761939250753,1.3746824841295546,0.838937865298033,1.2432222924623517,1.0635705449472177,0.20644259105132984,0.8621239279004143,0.2972798430248699,-0.21342877869746416,0.1869256998148255,-0.8138934691419896,-0.09741045253601277,,,,0.10849596784356762,0.48015726292350736,0.8374754352837839,-0.3921230456178988,0.341949237356513,1.0,0.0,0.0
197411240nyj,0.2877764474359347,,,0.6462236528235108,-0.3016477004329208,1.700374103401036,0.8223242574035433,1.266175548044503,0.8548599914062673,0.600022060627496,0.7949799782546851,0.8291296700292635,-0.02355935102737177,0.09072351297643154,-0.9484220163960846,-0.002655339289237413,,,,-0.3180975828527122,0.5185961143059775,1.0614027565644368,0.4353562511889275,0.0016495733890210583,1.0,0.0,0.0
197412010nyj,0.5662688720757723,,,0.30914236168685966,-0.4907384297966384,1.5671366227899752,0.6504043087681052,0.9563065976854603,0.9564797980104224,0.9920458801262856,0.7161588199749161,0.5851439112405951,0.5633097890438239,0.5022689719967808,-0.19366445258090248,0.1353803800081715,,,,0.2054490475472676,0.4811882315517776,0.8589038870809753,0.19088689217302943,0.5833631223464384,1.0,0.0,0.0
197412080nyj,0.7353126277727933,,,0.23423540810093726,-0.33316282199354025,1.7614412820144387,1.279528858749914,1.4619955097297315,1.3388636063662633,0.8053678708411476,1.264212186138935,0.6815644001089693,0.30080092124236973,0.2968710562015608,0.07495586092970921,0.11607743980961845,,,,-0.2343024211088,0.8690223510551733,1.0879204656634613,0.2716265302847079,0.1839529648001774,1.0,0.0,0.0
197412150clt,0.7110690643742636,,,0.551149442502917,-0.2725568189923487,1.0803073667111007,1.0609851246570794,0.6831849266959187,0.6695912083904446,1.3582219752625182,0.9271064711403237,0.9334185867517794,0.8135092315374116,0.6673023338737933,-0.0303755565631949,0.3037432304683934,,,,-0.993146718020452,0.8277689970571446,0.6289601158726501,0.4101002485356753,-0.6546426356911421,1.0,0.0,0.0
197409220cle,-0.4308027716964867,,,-1.8257058155119308,-0.4907384297966384,-0.4980443266814622,0.9106784448424209,-0.5284821227849547,0.3593324808519855,-0.4780434429941767,0.5437375362379215,0.9121351343594291,0.20191059433086328,-0.7750961685691117,1.3001265591366453,-1.157049950673732,,,,-2.3291814647066027,-0.021815936030800114,-0.6357306257731414,1.2639936715742102,-2.240682140968203,0.0,0.0,1.0
197409290oti,-0.5726276175778856,,,0.028241285739650363,0.9274420404312441,-1.5972535417227112,0.0101453805615535,-0.6253161697721557,-0.27448177683372377,0.292003345307018,-0.12542125540803398,-0.6096317116936052,-0.717769445946148,-1.2945879774964377,0.002886996329301177,-1.2870493438476616,,,,-0.9579879088971319,-0.6583848024811793,-0.6357306257731414,-0.3385598301143078,-0.9007522140962032,0.0,0.0,1.0
197410060oti,-1.376301744239146,,,-1.0017293260667834,-0.17558721419044213,-0.4980443266814622,-1.3321586209137017,-1.5613786239817649,-1.2155999170337162,-0.7347257057612416,-1.350159739095417,-1.2091156207448004,-1.2221101131948315,-0.9894896135232462,-1.2943525664780429,-1.1639832516430082,,,,-0.043858871690818105,-1.443575935922786,-0.45894589844631056,-0.8032569159697859,-0.41764822685663855,0.0,0.0,1.0
197410130min,-1.021739629535649,,,-0.43524548957324494,0.21835180531730286,0.2347618166793705,-0.8054317342588547,-0.6737331932657561,-0.7930570785765768,-0.6705551400694754,-0.798685315714394,-0.1946043900427777,-1.0886081718642977,-1.269850272309422,-0.42952619127314684,-1.175249865718082,,,,-0.04385887169081801,-1.116338354083667,0.2923891926927215,-0.3059876044702322,-0.13507797016934625,0.0,0.0,1.0
197410200oti,-1.0359221141237887,,,-0.466144607927438,0.45471521702194984,0.6744455026958701,-0.7731484734638802,-0.24443558495583192,-0.12467113410801059,-1.2480902312953714,-0.6287271931736423,-0.5819632235835499,-1.4119795408649243,-1.4083814213567092,-0.42952619127314684,-1.5564080865040435,,,,0.7788572617948645,-1.2928049132642152,0.7431902473761407,-0.4401851741238237,0.7892002242852169,0.0,0.0,1.0
197410270cin,0.21528819287433057,,,1.3672030810880147,2.030471295052931,1.456105388947425,0.8285543603639769,1.623385588041733,1.473309054966262,-0.7347257057612415,0.9419485962971713,1.0504775749097048,-0.6485462171080935,0.0989694147054366,0.002886996329301369,-0.6613189313704806,,,,1.0226250050498815,0.18231585236678982,2.192825011456155,0.9686721590679247,0.9405120391564766,1.0,0.0,0.0
197411030nyj,0.6227532262796195,,,1.3524892152050658,1.535233670528908,0.02538863286198981,0.9458744810474683,1.1223078210920903,1.4458712083132015,-0.14802339086509325,1.0598284535459328,1.30739925021736,0.4307710651832069,0.525400332691133,1.0530333090781034,-0.0011696319386781129,,,,1.066154959202563,0.5974861438070012,0.8795670370282674,1.1225371487770814,0.9704618820311665,1.0,0.0,0.0
197411100buf,0.3374151434944242,,,1.1869582240218886,0.691078628726597,1.3339710317206195,1.269617331312861,1.7229094696674676,1.785414560644831,-0.28553174591887803,1.3268175332101055,1.0504775749097048,0.09807575107378137,-0.06388714444241546,0.5434034808323611,-0.4524532396710337,,,,0.47033871173773356,0.5690918724885392,1.3530975566537078,0.7851819546062992,0.6647781596471025,1.0,0.0,0.0
197411170oti,0.07346334699293197,,,1.1955413124536092,0.6648160274260806,1.2118366744938143,0.3443054484393595,0.9921710595325717,0.7690709908710296,-0.4780434429941767,0.36310571518011736,1.2195627800267088,0.030500694350918515,0.4452972873236539,0.43530018393174935,-0.2926984298372938,,,,0.10849596784356771,0.06652179695996956,1.249973132379723,0.8991847443605637,0.20218330394129297,1.0,0.0,0.0
197411240oti,-1.4141217031408528,,,-0.46614460792743784,-0.20710233575106193,-0.35148309800929567,-0.8725469343326175,-0.9803743420585591,-0.8276287653594335,-0.5550481218242962,-0.9735697606476317,-0.7479741522438811,-0.735569704790219,-1.2401650260850035,-0.6889741038346158,-1.471128484581946,,,,-1.2322266200590262,-1.3116065253534668,-0.3705535347828949,-0.5913203011123342,-0.867937603642195,0.0,0.0,1.0
197412010pit,0.033351269369909585,,,0.30914236168685966,0.19686422243506202,0.5012367779014916,0.5113854823782625,0.5572329494957835,1.1345763662857453,0.08199058486123764,0.6833166706916793,0.40907171417660776,-0.008456101099068983,0.03450145573321426,0.2780590248035864,-0.6985066365693258,,,,1.161129404626596,-0.037443249975113356,0.4731917547315259,0.07954910269873494,1.259542974126,1.0,0.0,0.0
197412080den,-1.2344768983577474,,,-0.3322484283926015,-0.33316282199354036,-0.3759099694546569,-0.9512727808326429,-0.7920859173612239,-0.6586116299765779,-0.9914079685283065,-0.9834224054326026,-0.5174034179934214,-0.9798288122616403,-1.0472109256262825,-0.6457327850743709,-1.2627827904551947,,,,-0.7675443594791499,-1.253769185307483,-0.4589458984463103,-0.4514768790137698,-0.42676339642719646,0.0,0.0,1.0
197412150oti,0.3328694753572,,,0.3134639167014322,0.45471521702194995,0.17839211334392185,0.7433805751356706,0.8271945350358588,1.1482761023069241,0.11430024031443464,0.7660536236936799,1.3590876345987815,0.23385977687150397,0.4351484851956476,0.568350395501733,-0.2386542376665248,,,,0.09677636480246096,0.3467783053672772,0.3841812626508835,0.7468469505790408,0.3171746739083301,1.0,0.0,0.0
197409230phi,0.9874456871175026,,,-0.58974108134421,-0.4907384297966384,0.9675679600402033,0.5028898874322169,2.311983255506273,2.779350555651966,-1.2480902312953714,0.4944743123130659,0.08208049105777399,-1.696783682370063,-0.23086665445477023,-2.159178941682939,-0.4810531061692982,,,,0.870270165515496,0.06950617983127959,0.4249777381878448,-1.0551487942839701,0.05634059081236798,1.0,0.0,0.0
197409290phi,0.13649661182910905,,,0.955214836365441,1.4001688638405383,-1.2308504700422949,0.5071376849052398,0.7626385037110581,1.1660051724519789,-0.8630668371447742,0.6340534467668235,-0.3329468305930535,-0.06509328833020449,0.43705138559464884,-0.42952619127314684,0.18974376260817832,,,,1.5558669434202315,0.4186789757745255,-0.10537644379264831,-0.5470220742363914,0.9587423782975922,1.0,0.0,0.0
197410060sdg,0.010430082156754224,,,0.23423540810093726,0.7698664326281459,-0.009506897774240436,0.2508539040328546,1.0854186603350613,1.2044181577662647,-0.9914079685283065,0.45342162570901934,0.08208049105777399,0.10302026741935684,0.2968710562015608,-0.7178016496747789,-0.18985446545969598,,,,1.632044363187424,0.0605530312173501,0.4249777381878448,-0.08232498838091329,1.4053856872549257,1.0,0.0,0.0
197410130phi,0.7274334696682713,,,0.8007192445944759,0.691078628726597,-0.31484279084125405,0.543243963425935,1.2145307229846627,1.1660051724519789,-1.0555785342200728,0.6073692004741934,0.6354502532588774,0.36507963373484914,0.5360022063427109,0.002886996329301177,0.5459420999047453,,,,0.7560040358647067,0.6254967087562943,0.15980064719759823,0.632092494079144,0.5485597476224903,1.0,0.0,0.0
197410200dal,-0.9602821963203761,,,-0.8369340281777542,-0.679829159160356,-1.2308504700422949,-1.1061757953488802,-0.7996174543491176,-0.7008659138222917,-0.9400715159748936,-1.2313806325210428,-1.1906699620047638,-0.5694339555788881,-0.8344666610179488,-0.42952619127314684,-0.9032911351982214,,,,-1.232226620059026,-1.1660283288909752,-1.272155644149733,-0.9613407844290327,-1.081232571593248,0.0,0.0,1.0
197410270nor,-0.6199025662050186,,,-0.2807498978022798,-0.4907384297966384,-0.9865817555886841,-0.24472246781982396,-0.5177227842308214,-0.1400363282337249,-0.4780434429941767,-0.293737270484624,-1.0246590333444328,-0.12442748447710834,-1.1461617463743443,0.29116245473093333,-0.9109177662644252,,,,-0.34856855075958926,-0.6252581526096406,-0.9893000804268034,-0.6208524523629626,-0.3811875485744075,0.0,0.0,1.0
197411030pit,-0.9845950270429016,,,-0.8545906672372929,-1.1660624632384873,-0.9167906943162237,-0.8564053039351303,-0.9065960205445013,-0.3485639627969886,-0.36803675895114885,-0.8414974031728997,-1.578028795545536,-0.8661049363134078,-1.2274427777031096,-1.2943525664780429,-1.0723646316918578,,,,0.2826157844542942,-1.095426356963989,-1.3176145740337752,-1.3678421604670956,-0.09210645647957362,0.0,0.0,1.0
197411100phi,-0.9035522579678165,,,0.25998467339609804,-0.3725567239443148,-0.4980443266814622,-1.0422464433798848,-0.8431927754933578,-1.0523447294480033,-1.2480902312953714,-1.0152382375507385,-0.78255976238145,-0.7993539656481409,-1.010104367845759,0.11099029322991319,-0.5616527299371346,,,,-0.04385887169081801,-0.9491383037185359,-0.5694363530255798,-0.4883920680770554,-0.05304144403432586,0.0,0.0,1.0
197411170phi,-0.8300134489922761,,,-0.31508225152916086,-0.28063761939250764,0.07191600704362998,-0.7903284543547732,-0.2128748585303735,-0.17844931354801016,-1.0769687227839948,-0.7170360834685687,-0.9324307396442489,-1.0375148362933526,-1.115926773367992,-0.5256180107403574,-1.1686054522891924,,,,0.4639905934238009,-1.1033562885934696,-0.10537644379264831,-0.8003616070236458,0.31156533878798703,0.0,0.0,1.0
197411240was,-0.8090023607135505,,,0.15183775915642228,-0.30164770043292066,-0.2782024836732124,-1.025467643361444,-0.7221502167593563,-0.873724347736576,-1.0170761948050129,-0.9768539755759552,-0.7203056641338257,-0.9551062305337638,-1.0026830562896545,-0.2565609162321677,-0.5798526449814847,,,,0.13896693575044475,-0.9479296286556553,-0.37055353478289477,-0.3906753911448287,0.09462430300871079,0.0,0.0,1.0
197412010phi,0.9530639062977696,,,1.6012873110440224,0.7985165431378,0.434618037595961,0.6882483226186732,1.7661913543056864,1.9098202517195053,0.5020161057527985,0.9482931024087056,1.0379009894051343,0.06706014854244517,0.23240309722933877,-0.03642329345273961,0.27625244970210233,,,,2.1583610815789385,0.5778822365822155,0.7624758539936131,0.7996914005750237,1.8860037191570649,1.0,0.0,0.0
197412080nyg,0.9165332641768031,,,0.9552148363654412,0.6122908248250478,0.23476181667937032,0.5411200646894232,1.607246580210533,1.646167488880547,0.22783277961525175,0.7640536210129704,0.9813063546345672,0.42935834622732855,0.44942023818815663,0.2190935901305252,0.2842099883145671,,,,1.898665332372599,0.4889611923938711,0.5133701018512604,0.973015122487135,1.6059194178071976,1.0,0.0,0.0
197412150phi,1.038357170254415,,,1.454354440548559,0.45471521702194995,0.6857194433629599,0.6257492604981115,1.6763546393851594,1.6978772768036228,0.35123771363787926,0.7666852034875886,0.5715998960818269,0.23385977687150375,0.6825255370658028,0.23572486657677313,0.29334327901447904,,,,1.2218582567486935,0.5471910935713887,0.7513495424835326,0.69673583420354,1.0786419164949297,1.0,0.0,0.0
197409220den,1.554745070643098,,,2.5001707540750924,1.4001688638405383,0.9675679600402033,3.3234274095194616,2.2474272241814726,1.8574389081091163,1.8320969219094074,2.80984583678128,0.08208049105777399,2.3379416556194057,1.055494015270037,3.0297793095464374,0.9021404372013123,,,,-3.2433105019129167,2.5674346431175774,1.485686102148831,0.06533576787222921,-2.6782102803549783,1.0,1.0,0.0
197409290pit,0.08922166320197608,,,0.028241285739650363,-0.01801160638734422,-0.4980443266814622,0.7280231535024336,0.4075803314246546,0.8202883046234104,-0.4780434429941767,0.6135271034648003,-0.7479741522438811,-0.09476038640365647,-0.8740469893171738,1.3001265591366453,-0.7410518925171573,,,,-0.5009233902939749,0.07756401358381604,-0.3705535347828949,-1.3287554896942049,-0.5999516182677951,0.0,0.0,1.0
197410060oti,1.869911394823985,,,1.4702001422686577,0.4547152170219497,0.9675679600402033,1.9046630535297933,2.4410953181558743,1.8574389081091163,0.5486856080740831,1.9066867314922602,1.8344180713612679,1.2501480595928334,0.9235595876059539,2.1649529343415415,1.0824062624024948,,,,-0.19621371122520354,1.763441897586719,0.9553319201683381,1.0642173542905469,0.43917771277579626,1.0,0.0,0.0
197410130kan,2.0038570826008613,,,1.4187016116783362,1.4001688638405383,0.9675679600402033,2.293336522311394,2.570207380805476,2.0591070810091145,0.4845150423823167,2.2084239780320005,1.8113609979362217,0.7655854577264508,0.7710104056193584,1.9487463405403174,1.1595392356856928,,,,-0.5009233902939749,2.049047338371066,1.485686102148831,1.3551959033776217,-0.05304144403432586,1.0,0.0,0.0
197410200pit,1.592565029544805,,,1.5113989667409153,2.1565317812954095,0.9675679600402033,2.2105044715874462,2.337805668036194,1.903534490486259,-0.17002472767369872,2.0249184689119137,2.184885587421966,1.05632301884628,1.0357038511204246,2.1649529343415415,0.27814334996645046,,,,-1.0494008126177634,1.54140381196127,1.9099694477332254,1.7851492818794192,-0.7421482635684971,1.0,0.0,0.0
197410280pit,1.74384486515163,,,0.9552148363654412,-0.01801160638734422,0.11262745945256515,1.8706806737456096,2.0322404530988045,1.5693415182519757,0.42034447669055036,1.739739139302472,2.4800161272625543,1.4578177461069968,1.2946251654111867,2.4532283927431733,1.0269398546482846,,,,-1.0341653286643244,1.713304265348714,0.07140828353418256,2.275904148250158,-0.4541089051388701,1.0,0.0,0.0
197411030pit,1.2575882507011198,,,1.529055605800454,1.6702984772172778,1.0722545519488935,1.0138392406158356,1.2975313346879782,0.4416460208111686,-0.14802339086509333,0.9507456005694669,2.2165067166906014,0.9308735755642547,1.5007727086363158,2.1649529343415415,1.2824815189444663,,,,-0.7621031152100648,1.3035058630768606,1.7129807515690425,1.751646421216941,-0.19367548883721802,1.0,0.0,0.0
197411100cin,-0.8090023607135505,,,-0.12625430603131474,-0.3725567239443148,-0.13164125500104584,-0.9700338863384944,-0.48006509929135416,-1.0523447294480033,-1.344346079833021,-1.0747646331266059,-0.16001877990520874,-0.7919371911297779,-0.45350600113790995,0.002886996329301177,-0.5421528209610451,,,,-1.1293871033733158,-0.8934049535968256,-0.3042592620353332,-0.07472480239729572,-0.9144249684520399,0.0,0.0,1.0
197411170cle,1.4917118058069212,,,0.9895471900923223,1.0850176482343425,0.5604534359508515,1.216519862900074,1.609039803302889,1.076374873385313,-0.30692193448280003,1.0610013874489055,2.1111029524618194,0.7491037365745328,1.4897781729976425,1.588402017538277,1.2106723303341052,,,,-1.1611276949429794,1.394572174692828,1.0142601626106147,1.5911635824880355,-0.7640246705378358,1.0,0.0,0.0
197411250nor,1.2238204302531674,,,1.3878024933241433,1.4001688638405378,0.5278842740237035,0.9472095031104185,1.2855423574419433,0.6243820795205549,-0.09302004884357935,0.8951485335685584,2.1295486112018565,1.2877263838192055,1.382031723738642,1.9055050217800726,1.432537961350945,,,,-0.6380427458749219,1.3388835903141876,1.1674735929605349,1.9388901869194557,-0.13507797016934625,1.0,0.0,0.0
197412010pit,-0.3362528744422205,,,-0.2526597902075589,-0.14693710368078797,-0.43142558637593204,-0.6556003324831357,-0.6106443444710646,-1.034011259184367,-0.4780434429941767,-0.7908479846354399,-0.1946043900427777,-0.27276297484436834,-0.2578532419315143,-0.1150438730168211,0.239379894547315,,,,-1.082641868516175,-0.29089874800944127,-0.3946605430547354,-0.07916646953057878,-1.0474235790042699,0.0,0.0,1.0
197412080nwe,0.7904667345044484,,,1.4702001422686577,1.24259325603744,0.601164888359787,0.28483628381703807,1.26832741575533,0.49377792945198434,-0.41387287730241057,0.3528425435291062,1.9035892916364054,0.40958028084502734,1.1049694256440683,0.5794379131325652,1.1924724152897552,,,,0.07040725795997113,0.796054189851649,1.132116647495169,1.509371104759579,0.5166566541255377,1.0,0.0,0.0
197412140pit,0.7256152024133817,,,1.026520494105886,0.7456240314276694,1.1930467733819978,-0.009459838544706181,1.06058941751783,-0.02184252726669268,-0.35957470633245436,-0.020263219722284606,1.9763077539769356,0.6309424741623224,1.5121901110303233,1.0340261359966771,1.4477378903989737,,,,-0.5360821994172948,0.7418187703634231,1.281703724464026,1.7270203868838383,-0.07407645073561327,1.0,0.0,0.0
197412220pit,1.095502712550949,,,0.911073238716594,1.130039250463799,0.9152246640858579,0.7674669871805042,1.5511443148925521,0.8861391365907569,0.0719899772209623,0.759557374384908,1.8014793950397738,0.8376341244762626,1.1085033835279272,1.23835324662201,1.335966983564597,,,,-0.4029809934504413,1.1753479357746144,1.2962738942986547,1.636247678935074,0.11884461072476443,1.0,0.0,0.0
197412290rai,0.8109525455762064,,,1.3878024933241433,1.27410837759806,0.6255917598051478,0.237827325115584,1.081114924913408,0.35933248085198566,-0.7860621583146546,0.2645792673304061,1.410167920340422,0.5223152535241443,1.157743196709701,1.2424714674563186,1.2661387380883153,,,,-0.19621371122520373,0.8043806180626034,1.1674735929605349,1.1719228470869563,0.2313518465670781,1.0,0.0,0.0
197501120min,0.9578988442255445,,,1.22558212196463,1.3410780109143765,0.784366424199995,0.08554378570771103,0.7828122635000584,0.035222917262702345,-0.3336596701877027,0.12038170563369353,1.9842890486240667,0.7359183596529988,1.3925452484431233,1.1379716137857272,1.5969871937159659,,,,-0.10099193651621263,0.87898272888817,1.319950420279927,1.7134903854624528,0.2511773403830414,1.0,0.0,0.0
197409220rai,1.0819955843717686,,,1.8821883869912315,1.4001688638405383,-0.4980443266814622,0.06111895023782902,0.6335264410614568,0.24409352490912925,-0.4780434429941767,0.2727898046512156,3.1256141831638424,0.32057898662467116,0.46178909078166436,0.4353001839317492,0.5901418935838814,,,,0.41320564691233896,0.3434725274175187,0.4249777381878448,3.58313613743239,1.4236160263960411,1.0,0.0,0.0
197409290pit,-0.19442802856082178,,,0.028241285739650363,-0.01801160638734422,0.6011648883597869,-0.9626002407607043,-0.560760138447355,-1.1963934243765737,0.6770267394576154,-0.8725801516016776,1.4655048965605322,0.23157769240431525,0.9812808997089904,-1.2943525664780429,0.7513411411195541,,,,0.1846733876107605,-0.2205758352600324,0.4249777381878448,2.189044879865956,0.3844866953524495,1.0,0.0,0.0
197410060cle,0.7668292601908818,,,1.8821883869912315,0.7698664326281459,0.4790305311329815,0.45191631775594127,0.009484804921717263,-0.25527528417658113,0.8053678708411476,0.3193161828024683,2.6644727146629226,1.2303699942105315,1.3028710671401924,1.0118511007350133,0.6421416508534535,,,,-1.1103427484315176,0.6174388750037582,0.778547192841507,2.288933038507788,-0.7822550096789515,1.0,0.0,0.0
197410130sdg,1.058358110058202,,,0.33723246928158057,-0.7271018415012854,0.9675679600402033,0.2628893302064196,0.5851094175678564,0.3305227418662714,1.6395852248341087,0.3610530808499153,2.641415641237877,1.5369300076362022,1.4636661508557929,0.6515067777329732,0.9411402551534912,,,,0.7560040358647067,0.6523561545980824,0.2923891926927215,2.697171599913535,0.712632799892531,1.0,0.0,0.0
197410200rai,1.1198155432734749,,,0.769820126240283,-0.4907384297966384,1.2606904173845366,0.248022039050839,0.6851712661212972,0.2671413160977004,1.2160594912684517,0.22516868819052174,2.074211634981746,0.5935162889004294,1.6195136935339904,-0.08359564119118851,1.120539417733514,,,,0.047554032029813266,0.735620436707626,0.637119410980042,1.8059955062916275,-0.09679425797300344,1.0,0.0,0.0
197410270sfo,1.885669711033029,,,0.234235408100937,0.2971396092188518,-0.2537756122278515,1.1627144282417827,0.9240285820230599,0.993146738537695,1.190391264991745,1.177317332827037,2.2955595398621873,1.5863751710919556,1.5832317259263684,1.444264288337461,1.2054723546071482,,,,0.5655604864467245,1.357864265375718,-0.016984080129232873,1.6331455622070663,0.35714118664077615,1.0,0.0,0.0
197411030den,1.595266455180641,,,0.9110732387165937,0.18458560364521043,0.44413500049675114,0.6109053088890865,0.7718607939003154,0.5733476847458614,0.8420367655221571,0.5554668752676489,1.9398218355900496,1.2360208700340463,1.5502481190103472,1.0530333090781037,1.4667092304138065,,,,-0.37033352783593,1.1438840135028054,0.4249777381878448,1.7516464212169416,-0.2327405012824657,1.0,0.0,0.0
197411100rai,1.74384486515163,,,0.7234714487089933,0.45471521702194995,0.5095641204396827,0.6143945710990695,0.35916330793105417,0.12885456896627304,1.735841073371758,0.5858165400070691,1.3271624560102564,1.596264203783106,2.001711238673381,1.3001265591366453,1.9083357403675272,,,,-0.04385887169081801,1.3742037615961389,0.6238605564305297,1.094618098225017,-0.05304144403432586,1.0,0.0,0.0
197411170rai,1.5442395265037356,,,0.09690599319341266,0.03451359621368849,-0.416621421863592,0.6680820113831095,0.5904890868449233,0.7306580055567445,1.6609754133980306,0.7152465380503815,1.742189777661084,1.6720801210819274,1.5117672442749894,1.1079429202022237,1.4498712137741354,,,,0.5655604864467245,1.171340335918856,-0.2821611711194792,1.4463981351810333,0.4634848316306172,1.0,0.0,0.0
197411240rai,-0.4118927922456335,,,-0.58974108134421,-0.679829159160356,-0.6446055553536287,-0.7434138911527194,-0.8706290888063979,-0.8622004521422905,-0.24702940650381827,-0.8750433127979201,-0.222272878152833,-0.3380305906059625,-0.35455518038984785,-0.2565609162321677,-0.11601481013690405,,,,-1.2779330719193418,-0.529996651357432,-0.8478722985653387,-0.14312647624985442,-1.042948859396905,0.0,0.0,1.0
197412010rai,1.4687906185937656,,,0.2529621464974179,0.11091389090609963,-0.16495062515381112,1.003357662435649,0.8741443759993499,0.9774323354545777,1.2720628940539929,1.0094989260729204,1.41519855454225,0.8923448767675636,1.2488978921867036,0.27805902480358624,1.153630172359605,,,,0.3716543270393248,1.2303225937572875,-0.05716242724896716,0.9347180814268279,0.26516083915605626,1.0,0.0,0.0
