,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197811230dal,,11,,,1,1,0,120,24,10,1,150,11,10,29,0,81,,,,3,201,1,100,30,"Thursday Nov 23, 1978",,26,,,1,1,1,218,19,9,1,218,8,37,54,3,289,,,,0,507,2,81,0,WAS,Washington Redskins,Texas Stadium,3:30pm,Home,DAL,Dallas Cowboys
197811260cle,,24,,,1,1,4,215,45,22,1,223,10,19,31,0,148,,,,2,363,5,105,8,"Sunday Nov 26, 1978",,16,,,5,2,1,227,24,15,1,246,10,30,32,3,130,,,,2,357,3,102,19,RAM,Los Angeles Rams,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197811260buf,,15,,,0,0,1,222,24,15,2,230,5,17,33,0,99,,,,1,321,1,57,8,"Sunday Nov 26, 1978",,27,,,3,0,1,99,15,9,1,106,6,41,49,5,366,,,,1,465,1,40,7,NYG,New York Giants,Rich Stadium,1:00pm,Home,BUF,Buffalo Bills
197811260atl,,13,,,3,1,1,205,24,13,1,241,6,17,33,1,130,,,,4,335,2,74,36,"Sunday Nov 26, 1978",,25,,,2,1,3,255,44,23,1,266,6,20,35,1,130,,,,2,385,4,45,11,NOR,New Orleans Saints,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197811260mia,,18,,,2,0,1,222,26,17,1,257,4,24,35,2,85,,,,3,307,1,34,35,"Sunday Nov 26, 1978",,18,,,2,1,3,150,34,20,1,187,4,13,27,0,106,,,,3,256,4,20,37,MIA,Miami Dolphins,Orange Bowl,1:00pm,Away,NYJ,New York Jets
197811260gnb,,15,,,3,1,4,182,37,20,1,199,6,10,42,0,111,,,,3,293,5,40,17,"Sunday Nov 26, 1978",,16,,,4,3,0,164,23,11,0,175,4,10,54,1,154,,,,2,318,3,19,11,GNB,Green Bay Packers,Lambeau Field,2:00pm,Away,MIN,Minnesota Vikings
197811260crd,,15,,,1,0,0,149,25,13,1,156,8,14,37,1,95,,,,1,244,0,74,7,"Sunday Nov 26, 1978",,17,,,2,1,2,192,37,20,1,197,3,10,25,0,102,,,,1,294,3,25,5,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,2:00pm,Away,PHI,Philadelphia Eagles
197811260chi,,6,,,2,1,0,-7,13,5,0,54,2,3,22,0,99,,,,8,92,1,20,61,"Sunday Nov 26, 1978",,17,,,0,0,1,50,7,4,0,62,6,14,60,2,251,,,,1,301,1,60,12,TAM,Tampa Bay Buccaneers,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197811260oti,,19,,,0,0,0,95,25,17,1,141,5,10,36,0,142,,,,5,237,0,35,46,"Sunday Nov 26, 1978",,17,,,1,0,2,148,20,9,1,157,6,17,37,1,153,,,,1,301,2,35,9,CIN,Cincinnati Bengals,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197811260kan,,11,,,3,1,5,164,41,15,0,164,4,0,20,0,75,,,,0,239,6,32,0,"Sunday Nov 26, 1978",,19,,,5,3,0,115,21,13,2,136,8,23,47,0,238,,,,1,353,3,70,21,SDG,San Diego Chargers,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197811260clt,,15,,,3,1,1,232,20,9,2,247,1,35,36,2,228,,,,2,460,2,15,15,"Sunday Nov 26, 1978",,18,,,3,1,2,155,28,15,1,246,3,14,34,0,145,,,,8,300,3,19,91,CLT,Baltimore Colts,Memorial Stadium (Baltimore),4:00pm,Away,NWE,New England Patriots
197811260rai,,20,,,1,1,1,263,44,23,2,270,3,17,34,0,84,,,,1,347,2,20,7,"Sunday Nov 26, 1978",,20,,,2,1,0,198,31,17,1,218,5,16,34,1,133,,,,2,331,1,45,20,RAI,Oakland Raiders,Oakland-Alameda County Coliseum,4:00pm,Away,SEA,Seattle Seahawks
197811270sfo,,22,,,5,3,1,168,21,13,3,195,13,24,53,0,212,,,,2,380,4,102,27,"Monday Nov 27, 1978",,12,,,0,0,5,74,28,10,0,113,1,7,29,1,67,,,,4,141,5,5,39,SFO,San Francisco 49ers,Candlestick Park,9:00pm,Away,PIT,Pittsburgh Steelers
197812030nyj,,17,,,2,1,1,75,27,14,0,119,8,16,34,1,169,,,,5,244,2,65,44,"Sunday Dec 3, 1978",,19,,,2,2,2,175,18,7,2,186,7,24,42,1,202,,,,2,377,4,79,11,CLT,Baltimore Colts,Shea Stadium,1:00pm,Home,NYJ,New York Jets
197812030nyg,,13,,,2,0,0,94,25,12,0,102,8,20,36,1,98,,,,1,192,0,50,8,"Sunday Dec 3, 1978",,18,,,1,1,4,148,34,12,1,155,6,17,38,1,185,,,,1,333,5,40,7,NYG,New York Giants,Giants Stadium,1:00pm,Away,RAM,Los Angeles Rams
197812030was,,19,,,0,0,1,142,27,14,1,170,3,16,43,0,153,,,,3,295,1,25,28,"Sunday Dec 3, 1978",,16,,,0,0,4,167,28,12,0,177,6,0,27,0,123,,,,2,290,4,55,10,WAS,Washington Redskins,Robert F. Kennedy Memorial Stadium,1:00pm,Away,MIA,Miami Dolphins
197812030tam,,11,,,1,0,1,108,19,13,1,113,4,17,30,1,65,,,,1,173,1,29,5,"Sunday Dec 3, 1978",,20,,,3,1,2,144,32,14,0,178,6,7,40,1,177,,,,5,321,3,58,34,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,GNB,Green Bay Packers
197812030cin,,10,,,0,0,3,91,29,10,0,126,8,7,22,1,83,,,,4,174,3,85,35,"Sunday Dec 3, 1978",,20,,,2,0,0,137,30,14,0,153,8,37,38,3,223,,,,2,360,0,68,16,ATL,Atlanta Falcons,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197812030nor,,14,,,4,2,1,128,27,9,1,147,8,13,38,0,159,,,,5,287,3,68,19,"Sunday Dec 3, 1978",,24,,,3,3,1,190,34,22,2,199,5,24,39,1,193,,,,1,383,4,33,9,SFO,San Francisco 49ers,Louisiana Superdome,2:00pm,Home,NOR,New Orleans Saints
197812030min,,18,,,1,0,1,213,29,13,3,228,9,27,35,1,163,,,,2,376,1,109,15,"Sunday Dec 3, 1978",,23,,,2,0,3,289,56,30,4,289,9,28,25,0,80,,,,0,369,3,62,0,PHI,Philadelphia Eagles,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197812030kan,,16,,,4,2,3,207,25,14,1,207,6,10,34,0,136,,,,0,343,5,54,0,"Sunday Dec 3, 1978",,21,,,1,0,1,99,21,12,1,99,8,14,47,1,241,,,,0,340,1,47,0,BUF,Buffalo Bills,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197812030crd,,16,,,4,0,5,119,28,12,2,152,10,14,32,0,105,,,,4,224,5,75,33,"Sunday Dec 3, 1978",,18,,,0,0,1,151,24,12,1,161,10,21,36,2,133,,,,1,284,1,67,10,DET,Detroit Lions,Civic Center Busch Memorial Stadium,2:00pm,Home,CRD,St. Louis Cardinals
197812030oti,,17,,,1,1,1,74,24,11,1,97,7,13,48,0,177,,,,2,251,2,60,23,"Sunday Dec 3, 1978",,9,,,4,3,3,83,27,10,0,91,5,3,26,0,81,,,,1,164,6,35,8,OTI,Houston Oilers,Houston Astrodome,4:00pm,Away,PIT,Pittsburgh Steelers
197812030dal,,16,,,4,1,2,150,29,13,0,170,4,10,36,1,213,,,,3,363,3,36,20,"Sunday Dec 3, 1978",,17,,,4,1,0,230,27,15,2,243,1,17,35,0,99,,,,2,329,1,10,13,NWE,New England Patriots,Texas Stadium,4:00pm,Home,DAL,Dallas Cowboys
197812030sea,,24,,,4,3,3,259,41,21,3,269,12,24,24,0,193,,,,1,452,6,98,10,"Sunday Dec 3, 1978",,28,,,1,1,1,235,27,17,1,235,8,47,42,4,183,,,,0,418,2,80,0,CLE,Cleveland Browns,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
197812030rai,,16,,,1,1,0,45,11,6,1,54,7,21,43,1,147,,,,2,192,1,50,9,"Sunday Dec 3, 1978",,20,,,4,2,3,178,35,24,0,228,6,6,30,0,101,,,,4,279,5,65,50,RAI,Oakland Raiders,Oakland-Alameda County Coliseum,9:00pm,Away,DEN,Denver Broncos
197812040sdg,,7,,,2,1,2,32,17,5,0,72,3,7,27,0,80,,,,5,112,3,25,40,"Monday Dec 4, 1978",,24,,,1,0,3,331,30,19,3,332,3,40,43,2,150,,,,1,481,3,15,1,CHI,Chicago Bears,San Diego Stadium,9:00pm,Home,SDG,San Diego Chargers
197812090pit,,12,,,5,3,2,43,19,8,1,62,6,13,27,0,86,,,,2,129,5,50,19,"Saturday Dec 9, 1978",,20,,,1,1,2,234,21,12,3,247,6,35,48,2,139,,,,2,373,3,35,13,CLT,Baltimore Colts,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197812090det,,16,,,2,1,2,213,36,20,1,241,5,14,18,1,22,,,,2,235,3,28,28,"Saturday Dec 9, 1978",,22,,,2,1,1,350,33,26,5,352,8,45,30,0,157,,,,1,507,2,75,2,MIN,Minnesota Vikings,Pontiac Silverdome,4:00pm,Home,DET,Detroit Lions
197812100nwe,,16,,,2,1,1,123,24,9,1,133,3,24,35,2,184,,,,1,307,2,40,10,"Sunday Dec 10, 1978",,24,,,4,3,0,154,21,13,0,160,2,26,51,3,249,,,,1,403,3,15,6,BUF,Buffalo Bills,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197812100cle,,20,,,1,1,4,266,44,22,3,289,5,34,21,1,103,,,,3,369,5,45,23,"Sunday Dec 10, 1978",,29,,,6,4,1,283,32,20,2,283,3,37,46,2,236,,,,0,519,5,28,0,NYJ,New York Jets,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197812100atl,,15,,,2,2,0,165,34,13,0,200,6,17,34,2,146,,,,4,311,2,52,35,"Sunday Dec 10, 1978",,17,,,1,0,0,140,37,16,0,190,7,20,34,2,113,,,,5,253,0,65,50,WAS,Washington Redskins,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197812100phi,,17,,,4,0,0,169,20,13,2,190,3,31,41,2,146,,,,2,315,0,15,21,"Sunday Dec 10, 1978",,11,,,4,3,2,85,26,9,0,151,7,13,28,2,139,,,,8,224,5,65,66,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,DAL,Dallas Cowboys
197812100nyg,,17,,,4,4,1,198,38,15,0,198,8,0,33,0,143,,,,0,341,5,65,0,"Sunday Dec 10, 1978",,14,,,1,1,1,24,14,8,1,24,2,17,51,1,231,,,,0,255,2,15,0,CRD,St. Louis Cardinals,Giants Stadium,1:00pm,Home,NYG,New York Giants
197812100nor,,16,,,2,0,0,119,18,12,1,137,4,17,43,1,125,,,,2,244,0,44,18,"Sunday Dec 10, 1978",,18,,,1,0,1,241,37,25,1,251,8,12,19,0,56,,,,2,297,1,90,10,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,OTI,Houston Oilers
197812100chi,,11,,,2,2,1,83,25,8,0,126,4,0,27,0,78,,,,4,161,3,28,43,"Sunday Dec 10, 1978",,17,,,1,0,1,119,19,9,1,131,8,14,47,1,174,,,,1,293,1,87,12,GNB,Green Bay Packers,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197812100mia,,21,,,3,2,5,234,38,24,1,263,4,6,30,0,85,,,,3,319,7,30,29,"Sunday Dec 10, 1978",,13,,,2,1,2,163,26,14,0,163,4,23,29,1,97,,,,0,260,3,35,0,RAI,Oakland Raiders,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197812100den,,13,,,3,2,1,100,29,19,0,115,3,3,27,0,99,,,,2,199,3,25,15,"Sunday Dec 10, 1978",,20,,,2,1,1,271,23,20,3,297,9,24,35,0,190,,,,4,461,2,85,26,KAN,Kansas City Chiefs,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197812100sfo,,13,,,4,2,1,83,27,13,0,140,8,3,28,0,113,,,,6,196,3,45,57,"Sunday Dec 10, 1978",,17,,,6,2,4,149,32,21,0,187,7,6,32,0,90,,,,5,239,6,62,38,TAM,Tampa Bay Buccaneers,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
197812100sdg,,17,,,3,1,2,103,33,14,1,150,5,10,28,0,136,,,,6,239,3,70,47,"Sunday Dec 10, 1978",,20,,,0,0,1,286,34,23,3,295,5,37,29,1,95,,,,1,381,1,35,9,SEA,Seattle Seahawks,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197812110ram,,18,,,0,0,2,206,27,13,1,227,7,20,38,1,161,,,,3,367,2,49,21,"Monday Dec 11, 1978",,21,,,1,1,2,279,37,16,0,283,7,19,32,1,136,,,,1,415,3,57,4,RAM,Los Angeles Rams,Los Angeles Memorial Coliseum,9:00pm,Away,CIN,Cincinnati Bengals
197812160was,,10,,,0,0,3,44,10,6,0,44,6,14,40,1,170,,,,0,214,3,45,0,"Saturday Dec 16, 1978",,16,,,1,1,2,181,31,21,1,198,5,10,31,0,124,,,,2,305,3,45,17,WAS,Washington Redskins,Robert F. Kennedy Memorial Stadium,1:00pm,Away,CHI,Chicago Bears
197812160den,,14,,,2,0,2,144,19,13,2,160,6,21,38,1,116,,,,2,260,2,82,16,"Saturday Dec 16, 1978",,19,,,2,1,1,226,26,15,2,274,10,17,26,0,74,,,,6,300,2,72,48,DEN,Denver Broncos,Mile High Stadium,4:00pm,Away,PIT,Pittsburgh Steelers
197812170phi,,11,,,5,2,3,175,30,18,0,206,7,3,18,0,48,,,,4,223,5,66,31,"Sunday Dec 17, 1978",,16,,,1,1,1,64,13,4,0,72,8,20,52,2,238,,,,1,302,2,67,8,NYG,New York Giants,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197812170nyj,,23,,,4,0,1,156,24,15,0,156,4,30,52,3,190,,,,0,346,1,25,0,"Sunday Dec 17, 1978",,11,,,3,1,3,69,28,8,1,102,1,7,19,0,68,,,,5,137,4,10,33,NYJ,New York Jets,Shea Stadium,1:00pm,Away,DAL,Dallas Cowboys
197812170det,,20,,,10,4,3,138,21,8,1,182,12,14,49,1,231,,,,4,369,7,106,44,"Sunday Dec 17, 1978",,17,,,1,1,1,152,30,15,0,180,7,33,32,2,69,,,,3,221,2,57,28,SFO,San Francisco 49ers,Pontiac Silverdome,1:00pm,Home,DET,Detroit Lions
197812170cin,,17,,,5,4,2,106,23,6,0,129,2,16,37,2,222,,,,3,328,6,15,23,"Sunday Dec 17, 1978",,27,,,4,2,1,249,24,16,3,261,7,48,48,2,245,,,,2,494,3,57,12,CLE,Cleveland Browns,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197812170tam,,24,,,2,1,2,250,36,25,1,250,5,17,38,1,171,,,,0,421,3,49,0,"Sunday Dec 17, 1978",,10,,,1,0,0,75,23,7,1,96,5,10,22,0,102,,,,2,177,0,30,21,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,NOR,New Orleans Saints
197812170crd,,18,,,3,3,3,270,42,21,1,312,5,21,18,1,41,,,,4,311,6,27,42,"Sunday Dec 17, 1978",,24,,,1,1,1,348,42,23,3,362,6,42,36,3,79,,,,2,427,2,45,14,ATL,Atlanta Falcons,Civic Center Busch Memorial Stadium,2:00pm,Home,CRD,St. Louis Cardinals
197812170clt,,16,,,2,1,0,53,13,3,1,53,13,21,45,2,193,,,,0,246,1,112,0,"Sunday Dec 17, 1978",,18,,,2,1,1,33,16,5,1,71,8,14,46,1,139,,,,4,172,2,55,38,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,BUF,Buffalo Bills
197812170oti,,24,,,1,1,2,368,41,21,4,369,11,45,39,2,149,,,,1,517,3,90,1,"Sunday Dec 17, 1978",,14,,,3,1,2,153,33,16,3,165,6,24,27,0,117,,,,2,270,3,35,12,OTI,Houston Oilers,Houston Astrodome,4:00pm,Away,SDG,San Diego Chargers
197812170sea,,18,,,1,0,3,44,19,5,0,66,2,19,36,2,253,,,,3,297,3,10,22,"Sunday Dec 17, 1978",,26,,,3,1,1,252,30,19,1,265,4,23,45,2,204,,,,2,456,2,60,13,KAN,Kansas City Chiefs,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
197812170ram,,17,,,1,1,3,166,27,13,1,185,5,14,29,1,75,,,,2,241,4,23,19,"Sunday Dec 17, 1978",,18,,,1,0,1,121,26,9,1,140,8,31,44,2,178,,,,2,299,1,55,19,GNB,Green Bay Packers,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197812170rai,,21,,,2,2,5,299,38,23,3,316,5,20,21,0,90,,,,1,389,7,35,17,"Sunday Dec 17, 1978",,16,,,2,2,0,143,27,16,1,154,8,27,50,1,168,,,,1,311,2,55,11,MIN,Minnesota Vikings,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197812180mia,,16,,,3,1,3,219,34,19,0,240,7,3,27,0,77,,,,3,296,4,50,21,"Monday Dec 18, 1978",,12,,,1,1,0,171,13,12,2,171,2,23,36,1,114,,,,0,285,1,15,0,NWE,New England Patriots,Orange Bowl,9:00pm,Home,MIA,Miami Dolphins
197812240atl,,15,,,3,2,0,164,35,19,1,190,5,13,32,1,53,,,,3,217,2,60,26,"Sunday Dec 24, 1978",,14,,,3,3,2,223,32,18,2,243,6,14,27,0,75,,,,2,298,5,63,20,PHI,Philadelphia Eagles,Atlanta-Fulton County Stadium,12:30pm,Home,ATL,Atlanta Falcons
197812240mia,,23,,,3,1,0,290,30,20,1,306,5,17,45,1,165,,,,2,455,1,37,16,"Sunday Dec 24, 1978",,14,,,2,2,3,118,30,12,1,137,1,9,25,0,91,,,,2,209,5,5,19,MIA,Miami Dolphins,Orange Bowl,4:00pm,Away,OTI,Houston Oilers
197812300pit,,15,,,2,2,0,131,22,12,0,168,8,10,27,1,87,,,,6,218,2,104,37,"Saturday Dec 30, 1978",,24,,,4,1,1,272,29,16,2,272,11,33,40,2,153,,,,0,425,2,88,0,DEN,Denver Broncos,Three Rivers Stadium,12:30pm,Home,PIT,Pittsburgh Steelers
197812300dal,,16,,,0,0,3,52,23,8,1,95,7,20,36,1,164,,,,5,216,3,69,43,"Saturday Dec 30, 1978",,26,,,6,3,1,221,37,17,1,232,7,27,37,2,148,,,,1,369,4,65,11,ATL,Atlanta Falcons,Texas Stadium,4:00pm,Home,DAL,Dallas Cowboys
197812310nwe,,21,,,1,0,1,170,15,12,3,200,2,31,54,1,174,,,,3,344,1,25,30,"Sunday Dec 31, 1978",,15,,,2,0,3,180,35,16,2,206,8,14,20,0,83,,,,4,263,3,92,26,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,OTI,Houston Oilers
197812310ram,,12,,,2,0,2,208,38,18,1,219,2,10,16,0,36,,,,1,244,2,12,11,"Sunday Dec 31, 1978",,25,,,1,0,1,209,29,15,2,209,4,34,48,2,200,,,,0,409,1,35,0,MIN,Minnesota Vikings,Los Angeles Memorial Coliseum,5:00pm,Home,RAM,Los Angeles Rams
197901070pit,,10,,,6,4,5,70,26,12,0,96,5,5,26,0,72,,,,4,142,9,48,26,"Sunday Jan 7, 1979",,21,,,6,3,2,200,19,11,2,200,4,34,47,2,179,,,,0,379,5,32,0,OTI,Houston Oilers,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197901070ram,,16,,,2,1,2,109,25,13,2,126,10,28,33,1,126,,,,3,235,3,85,17,"Sunday Jan 7, 1979",,15,,,3,2,5,196,35,14,0,206,5,0,31,0,81,,,,3,277,7,40,10,RAM,Los Angeles Rams,Los Angeles Memorial Coliseum,5:00pm,Away,DAL,Dallas Cowboys
197901210dal,,19,,,2,2,1,291,30,17,4,318,5,35,24,1,66,,,,4,357,3,35,27,"Sunday Jan 21, 1979",,20,,,3,2,1,176,30,17,3,228,9,31,32,0,154,,,,5,330,3,89,52,DAL,Dallas Cowboys,Orange Bowl,4:00pm,Away,PIT,Pittsburgh Steelers
