,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197712100crd,,16,,,2,2,0,115,28,14,1,120,4,26,42,1,151,,,,1,266,2,40,5,"Saturday Dec 10, 1977",,13,,,3,1,3,133,26,7,1,156,7,20,37,1,176,,,,3,309,4,60,23,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,3:30pm,Away,WAS,Washington Redskins
197712110nwe,,18,,,0,0,1,223,38,22,1,260,2,10,19,0,25,,,,6,248,1,10,37,"Sunday Dec 11, 1977",,16,,,4,3,0,106,10,6,0,120,5,14,51,2,177,,,,2,283,3,45,14,MIA,Miami Dolphins,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197712110cle,,10,,,2,1,1,56,12,7,0,74,5,19,36,2,111,,,,2,167,2,37,18,"Sunday Dec 11, 1977",,22,,,6,4,4,222,35,19,1,222,5,15,41,0,178,,,,0,400,8,50,0,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,OTI,Houston Oilers
197712110phi,,15,,,1,0,2,65,16,10,0,65,4,14,48,2,153,,,,0,218,2,35,0,"Sunday Dec 11, 1977",,10,,,3,1,0,-13,10,4,0,33,5,17,34,1,121,,,,5,108,1,31,46,NYG,New York Giants,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197712110nyj,,26,,,6,2,1,216,32,17,2,238,7,14,53,0,174,,,,3,390,3,94,22,"Sunday Dec 11, 1977",,10,,,1,1,3,140,27,10,1,145,3,10,22,0,57,,,,1,197,4,25,5,NYJ,New York Jets,Shea Stadium,1:00pm,Away,BUF,Buffalo Bills
197712110nor,,14,,,2,1,0,103,10,8,1,110,11,33,48,0,135,,,,1,238,1,100,7,"Sunday Dec 11, 1977",,17,,,1,1,6,154,33,17,1,190,7,14,28,1,96,,,,5,250,7,57,36,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,TAM,Tampa Bay Buccaneers
197712110kan,,21,,,4,3,2,133,14,8,1,133,3,34,47,3,209,,,,0,342,5,13,0,"Sunday Dec 11, 1977",,21,,,2,2,3,189,26,15,1,227,5,31,39,2,145,,,,5,334,5,40,38,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,SEA,Seattle Seahawks
197712110clt,,12,,,1,0,1,122,33,17,0,129,5,13,27,0,83,,,,2,205,1,40,7,"Sunday Dec 11, 1977",,20,,,3,2,2,201,38,21,1,221,8,10,35,0,148,,,,2,349,4,79,20,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,DET,Detroit Lions
197712110chi,,16,,,3,1,0,115,24,10,0,122,9,10,35,1,161,,,,1,276,1,80,7,"Sunday Dec 11, 1977",,25,,,5,1,2,114,20,12,1,128,5,21,49,2,234,,,,1,348,3,54,14,GNB,Green Bay Packers,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197712110den,,17,,,1,1,2,260,41,24,0,276,7,9,23,0,64,,,,2,324,3,40,16,"Sunday Dec 11, 1977",,20,,,2,0,3,142,27,15,1,182,8,17,32,1,156,,,,4,298,3,66,40,SDG,San Diego Chargers,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197712110ram,,10,,,5,1,1,149,28,15,1,230,5,7,23,0,64,,,,7,213,2,35,81,"Sunday Dec 11, 1977",,20,,,4,2,1,121,25,15,1,152,3,23,46,2,265,,,,2,386,3,30,31,ATL,Atlanta Falcons,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197712110rai,,11,,,5,4,3,147,34,16,1,177,4,13,20,0,67,,,,4,214,7,24,30,"Sunday Dec 11, 1977",,17,,,3,3,0,124,15,10,3,143,5,35,57,1,182,,,,2,306,3,50,19,MIN,Minnesota Vikings,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197712120sfo,,24,,,3,0,0,215,19,14,3,220,4,42,45,3,183,,,,2,398,0,30,5,"Monday Dec 12, 1977",,19,,,1,0,0,269,30,16,4,278,5,35,35,1,93,,,,1,362,0,38,9,SFO,San Francisco 49ers,Candlestick Park,9:00pm,Away,DAL,Dallas Cowboys
197712170was,,20,,,1,0,1,99,34,15,2,134,6,14,29,0,194,,,,3,293,1,39,35,"Saturday Dec 17, 1977",,17,,,0,0,2,118,21,12,2,144,7,17,40,0,133,,,,3,251,2,49,26,RAM,Los Angeles Rams,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
197712170mia,,24,,,3,1,3,331,40,25,1,331,3,14,26,1,103,,,,0,434,4,20,0,"Saturday Dec 17, 1977",,18,,,1,0,1,210,14,10,2,210,6,31,42,2,238,,,,0,448,1,27,0,BUF,Buffalo Bills,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197712170det,,18,,,1,1,0,199,16,11,2,206,5,30,52,2,194,,,,1,393,1,46,7,"Saturday Dec 17, 1977",,14,,,1,1,2,122,30,11,1,153,2,21,21,0,50,,,,3,172,3,10,31,DET,Detroit Lions,Pontiac Silverdome,10:00pm,Away,MIN,Minnesota Vikings
197712180nyg,,13,,,8,1,1,172,26,17,0,186,3,12,37,1,112,,,,3,284,2,15,14,"Sunday Dec 18, 1977",,20,,,3,1,2,117,33,12,0,121,4,9,53,0,253,,,,1,370,3,31,4,NYG,New York Giants,Giants Stadium,1:00pm,Away,CHI,Chicago Bears
197712180atl,,17,,,5,3,2,134,19,11,1,159,5,7,37,0,135,,,,3,269,5,40,25,"Sunday Dec 18, 1977",,22,,,3,1,0,108,17,9,2,108,7,35,49,3,236,,,,0,344,1,75,0,NOR,New Orleans Saints,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197712180tam,,17,,,2,2,2,162,29,16,0,162,7,7,37,1,134,,,,0,296,4,46,0,"Sunday Dec 18, 1977",,11,,,1,0,1,171,12,7,1,171,1,17,39,1,108,,,,0,279,1,5,0,CRD,St. Louis Cardinals,Tampa Stadium,1:00pm,Home,TAM,Tampa Bay Buccaneers
197712180phi,,11,,,4,1,3,64,30,13,0,100,3,0,23,0,86,,,,7,150,4,18,36,"Sunday Dec 18, 1977",,16,,,3,2,0,124,16,9,0,144,7,27,45,3,161,,,,2,285,2,35,20,NYJ,New York Jets,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197712180oti,,17,,,2,2,0,132,29,11,1,169,11,16,28,0,109,,,,5,241,2,105,37,"Sunday Dec 18, 1977",,21,,,4,3,0,182,21,10,1,190,11,21,49,1,150,,,,1,332,3,103,8,CIN,Cincinnati Bengals,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197712180gnb,,20,,,1,0,3,195,29,17,1,202,5,14,34,1,117,,,,2,312,3,30,7,"Sunday Dec 18, 1977",,19,,,2,0,0,219,22,17,1,219,11,16,32,0,103,,,,0,322,0,85,0,SFO,San Francisco 49ers,Milwaukee County Stadium,2:00pm,Home,GNB,Green Bay Packers
197712180dal,,12,,,1,0,1,80,27,12,0,112,5,6,24,0,98,,,,4,178,1,35,32,"Sunday Dec 18, 1977",,15,,,2,1,1,150,20,15,2,160,5,14,42,0,112,,,,1,262,2,35,10,DEN,Denver Broncos,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197712180clt,,17,,,0,0,2,104,25,11,1,129,9,24,35,1,166,,,,3,270,2,60,25,"Sunday Dec 18, 1977",,24,,,0,0,0,311,30,19,3,340,3,30,36,1,172,,,,4,483,0,35,29,NWE,New England Patriots,Memorial Stadium (Baltimore),4:00pm,Home,CLT,Baltimore Colts
197712180sea,,23,,,2,1,4,101,17,7,1,109,9,19,51,1,259,,,,1,360,5,104,8,"Sunday Dec 18, 1977",,21,,,0,0,2,132,24,10,1,132,12,20,32,2,191,,,,0,323,2,86,0,CLE,Cleveland Browns,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
197712180sdg,,13,,,2,1,1,192,25,12,0,192,6,10,40,1,89,,,,0,281,2,57,0,"Sunday Dec 18, 1977",,14,,,4,1,3,107,22,12,0,157,1,9,30,1,68,,,,6,175,4,15,50,SDG,San Diego Chargers,San Diego Stadium,4:00pm,Away,PIT,Pittsburgh Steelers
197712180rai,,15,,,3,2,4,180,26,14,0,180,9,20,31,1,155,,,,0,335,6,61,0,"Sunday Dec 18, 1977",,25,,,4,4,1,79,16,10,1,117,6,21,48,1,242,,,,4,321,5,55,38,KAN,Kansas City Chiefs,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197712240clt,,28,,,4,2,2,324,40,21,3,345,7,37,47,2,167,,,,2,491,4,65,21,"Saturday Dec 24, 1977",,22,,,1,0,0,114,26,12,0,164,8,31,50,2,187,,,,6,301,0,82,50,CLT,Baltimore Colts,Memorial Stadium (Baltimore),12:30pm,Away,RAI,Oakland Raiders
197712240den,,18,,,2,1,3,177,37,19,1,177,10,21,39,2,127,,,,0,304,4,67,0,"Saturday Dec 24, 1977",,15,,,3,1,0,155,23,11,2,164,3,34,37,2,103,,,,1,258,1,20,9,PIT,Pittsburgh Steelers,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197712260dal,,15,,,3,3,4,143,25,15,1,177,4,7,27,0,81,,,,3,224,7,43,34,"Monday Dec 26, 1977",,20,,,2,2,1,132,14,8,1,134,3,37,48,3,233,,,,2,365,3,35,2,CHI,Chicago Bears,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197712260ram,,14,,,1,0,0,45,10,5,0,57,7,14,49,2,144,,,,1,189,0,50,12,"Monday Dec 26, 1977",,14,,,1,0,3,118,32,14,1,130,2,7,29,0,149,,,,1,267,3,15,12,RAM,Los Angeles Rams,Los Angeles Memorial Coliseum,6:00pm,Away,MIN,Minnesota Vikings
197801010den,,20,,,2,2,1,204,35,17,2,215,2,17,36,0,94,,,,1,298,3,6,11,"Sunday Jan 1, 1978",,16,,,0,0,1,217,20,10,2,224,8,20,37,1,91,,,,1,308,1,46,7,RAI,Oakland Raiders,Mile High Stadium,2:00pm,Home,DEN,Denver Broncos
197801010dal,,12,,,5,3,1,148,31,14,0,158,5,6,30,0,66,,,,2,214,4,32,10,"Sunday Jan 1, 1978",,16,,,1,1,1,158,23,12,1,165,5,23,39,2,170,,,,2,328,2,84,7,MIN,Minnesota Vikings,Texas Stadium,5:00pm,Home,DAL,Dallas Cowboys
197801150dal,,11,,,4,4,4,35,25,8,0,61,8,10,29,1,121,,,,4,156,8,60,26,"Sunday Jan 15, 1978",,17,,,6,2,0,182,28,19,2,217,12,27,38,1,143,,,,5,325,2,94,35,DEN,Denver Broncos,Louisiana Superdome,6:00pm,Home,DAL,Dallas Cowboys
